xi_t,deltaK_over_K0_0_001,deltaK_over_K0_0_005,deltaK_over_K0_0_01,deltaK_over_K0_0_05,deltaK_over_K0_0_1
453.4375,0.99776250533355,0.945590240932312,0.800027929417331,0.00637319030096245,4.79673843343184e-07
453.75,0.997760966721556,0.945553822875727,0.799905061019932,0.00635105014384644,4.7489597404623e-07
454.0625,0.997759428111934,0.945517406221732,0.799782211492678,0.00632898690057326,4.70165695493144e-07
454.375,0.997757889504685,0.945480990970272,0.799659380832671,0.00630700030394791,4.65482533648586e-07
454.6875,0.997756350899809,0.945444577121293,0.799536569037013,0.00628509008770361,4.60846019198918e-07
455,0.997754812297305,0.945408164674741,0.799413776102808,0.0062632559864986,4.56255687505183e-07
455.3125,0.997753273697174,0.945371753630563,0.799291002027157,0.00624149773591287,4.51711078556531e-07
455.625,0.997751735099416,0.945335343988704,0.799168246807166,0.00621981507244502,4.47211736924127e-07
455.9375,0.99775019650403,0.945298935749111,0.799045510439938,0.00619820773350903,4.42757211715509e-07
456.25,0.997748657911017,0.945262528911728,0.798922792922578,0.0061766754574311,4.38347056529401e-07
456.5625,0.997747119320376,0.945226123476503,0.798800094252191,0.00615521798344645,4.3398082941098e-07
456.875,0.997745580732108,0.945189719443382,0.798677414425882,0.0061338350516962,4.29658092807588e-07
457.1875,0.997744042146213,0.94515331681231,0.798554753440758,0.00611252640322422,4.25378413524879e-07
457.5,0.99774250356269,0.945116915583233,0.798432111293924,0.00609129177997396,4.21141362683411e-07
457.8125,0.99774096498154,0.945080515756097,0.798309487982488,0.00607013092478536,4.16946515675665e-07
458.125,0.997739426402762,0.945044117330848,0.798186883503556,0.0060490435813917,4.12793452123493e-07
458.4375,0.997737887826357,0.945007720307434,0.798064297854237,0.00602802949441655,4.08681755835994e-07
458.75,0.997736349252325,0.944971324685798,0.797941731031638,0.00600708840937063,4.04611014767803e-07
459.0625,0.997734810680665,0.944934930465888,0.797819183032869,0.00598622007264873,4.005808209778e-07
459.375,0.997733272111378,0.944898537647648,0.797696653855038,0.00596542423152667,3.96590770588229e-07
459.6875,0.997731733544463,0.944862146231027,0.797574143495254,0.00594470063415822,3.92640463744224e-07
460,0.997730194979921,0.944825756215969,0.797451651950628,0.00592404902957205,3.88729504573739e-07
460.3125,0.997728656417751,0.94478936760242,0.79732917921827,0.00590346916766868,3.84857501147872e-07
460.625,0.997727117857954,0.944752980390326,0.797206725295291,0.00588296079921749,3.810240654416e-07
460.9375,0.99772557930053,0.944716594579634,0.797084290178801,0.00586252367585365,3.77228813294879e-07
461.25,0.997724040745478,0.94468021017029,0.796961873865914,0.00584215755007515,3.73471364374158e-07
461.5625,0.997722502192799,0.944643827162239,0.79683947635374,0.00582186217523978,3.69751342134259e-07
461.875,0.997720963642492,0.944607445555428,0.796717097639393,0.00580163730556217,3.66068373780642e-07
462.1875,0.997719425094557,0.944571065349802,0.796594737719985,0.00578148269611079,3.62422090232049e-07
462.5,0.997717886548996,0.944534686545308,0.79647239659263,0.00576139810280497,3.58812126083516e-07
462.8125,0.997716348005806,0.944498309141891,0.796350074254442,0.005741383282412,3.55238119569756e-07
463.125,0.99771480946499,0.944461933139499,0.796227770702536,0.00572143799254412,3.516997125289e-07
463.4375,0.997713270926545,0.944425558538076,0.796105485934025,0.00570156199165564,3.48196550366611e-07
463.75,0.997711732390474,0.944389185337568,0.795983219946025,0.00568175503903995,3.44728282020548e-07
464.0625,0.997710193856775,0.944352813537923,0.795860972735653,0.00566201689482667,3.41294559925179e-07
464.375,0.997708655325448,0.944316443139085,0.795738744300023,0.00564234731997873,3.3789503997696e-07
464.6875,0.997707116796494,0.944280074141002,0.795616534636253,0.00562274607628943,3.34529381499844e-07
465,0.997705578269913,0.944243706543618,0.79549434374146,0.00560321292637962,3.31197247211143e-07
465.3125,0.997704039745703,0.944207340346881,0.795372171612761,0.00558374763369476,3.27898303187727e-07
465.625,0.997702501223867,0.944170975550735,0.795250018247274,0.00556434996250213,3.24632218832565e-07
465.9375,0.997700962704403,0.944134612155128,0.795127883642117,0.0055450196778879,3.21398666841587e-07
466.25,0.997699424187311,0.944098250160004,0.79500576779441,0.00552575654575433,3.18197323170892e-07
466.5625,0.997697885672592,0.944061889565312,0.794883670701271,0.00550656033281694,3.15027867004271e-07
466.875,0.997696347160245,0.944025530370995,0.794761592359819,0.00548743080660164,3.11889980721054e-07
467.1875,0.997694808650271,0.943989172577001,0.794639532767177,0.00546836773544197,3.08783349864285e-07
467.5,0.99769327014267,0.943952816183275,0.794517491920462,0.00544937088847625,3.05707663109209e-07
467.8125,0.99769173163744,0.943916461189764,0.794395469816798,0.00543044003564481,3.02662612232069e-07
468.125,0.997690193134584,0.943880107596413,0.794273466453304,0.0054115749476872,2.99647892079224e-07
468.4375,0.9976886546341,0.943843755403169,0.794151481827104,0.0053927753961394,2.96663200536563e-07
468.75,0.997687116135987,0.943807404609978,0.794029515935319,0.00537404115333108,2.93708238499232e-07
469.0625,0.997685577640248,0.943771055216786,0.793907568775072,0.0053553719923828,2.90782709841661e-07
469.375,0.997684039146881,0.943734707223539,0.793785640343487,0.00533676768720332,2.87886321387885e-07
469.6875,0.997682500655887,0.943698360630182,0.793663730637686,0.0053182280124868,2.85018782882167e-07
470,0.997680962167265,0.943662015436663,0.793541839654795,0.00529975274371011,2.82179806959909e-07
470.3125,0.997679423681015,0.943625671642927,0.793419967391937,0.00528134165713013,2.79369109118857e-07
470.625,0.997677885197138,0.94358932924892,0.793298113846238,0.00526299452978097,2.76586407690584e-07
470.9375,0.997676346715634,0.943552988254589,0.793176279014822,0.00524471113947134,2.73831423812269e-07
471.25,0.997674808236502,0.943516648659879,0.793054462894817,0.00522649126478182,2.71103881398751e-07
471.5625,0.997673269759742,0.943480310464737,0.792932665483348,0.0052083346850622,2.68403507114858e-07
471.875,0.997671731285354,0.943443973669108,0.792810886777541,0.00519024118042879,2.65730030348018e-07
472.1875,0.997670192813339,0.943407638272939,0.792689126774525,0.00517221053176178,2.6308318318114e-07
472.5,0.997668654343697,0.943371304276176,0.792567385471426,0.00515424252070255,2.60462700365764e-07
472.8125,0.997667115876427,0.943334971678764,0.792445662865374,0.00513633692965105,2.57868319295481e-07
473.125,0.997665577411529,0.943298640480651,0.792323958953495,0.00511849354176319,2.55299779979616e-07
473.4375,0.997664038949004,0.943262310681782,0.79220227373292,0.00510071214094815,2.52756825017173e-07
473.75,0.997662500488851,0.943225982282103,0.792080607200777,0.00508299251186583,2.5023919957104e-07
474.0625,0.997660962031071,0.943189655281561,0.791958959354197,0.00506533443992418,2.47746651342453e-07
474.375,0.997659423575662,0.943153329680101,0.791837330190309,0.00504773771127665,2.45278930545709e-07
474.6875,0.997657885122627,0.94311700547767,0.791715719706245,0.0050302021128196,2.42835789883137e-07
475,0.997656346671964,0.943080682674214,0.791594127899135,0.00501272743218966,2.40416984520314e-07
475.3125,0.997654808223673,0.943044361269678,0.791472554766112,0.00499531345776124,2.38022272061531e-07
475.625,0.997653269777754,0.943008041264009,0.791351000304306,0.00497795997864391,2.35651412525502e-07
475.9375,0.997651731334208,0.942971722657154,0.791229464510852,0.00496066678467985,2.33304168321311e-07
476.25,0.997650192893034,0.942935405449058,0.791107947382881,0.00494343366644135,2.30980304224606e-07
476.5625,0.997648654454233,0.942899089639667,0.790986448917526,0.00492626041522821,2.28679587354026e-07
476.875,0.997647116017804,0.942862775228927,0.790864969111923,0.00490914682306526,2.26401787147861e-07
477.1875,0.997645577583747,0.942826462216785,0.790743507963204,0.00489209268269982,2.2414667534095e-07
477.5,0.997644039152063,0.942790150603187,0.790622065468506,0.00487509778759922,2.21914025941805e-07
477.8125,0.997642500722751,0.942753840388079,0.790500641624961,0.00485816193194823,2.19703615209961e-07
478.125,0.997640962295811,0.942717531571407,0.790379236429708,0.00484128491064665,2.17515221633557e-07
478.4375,0.997639423871244,0.942681224153117,0.79025784987988,0.00482446651930678,2.15348625907136e-07
478.75,0.997637885449049,0.942644918133155,0.790136481972615,0.00480770655425094,2.1320361090967e-07
479.0625,0.997636347029227,0.942608613511468,0.79001513270505,0.00479100481250902,2.11079961682802e-07
479.375,0.997634808611777,0.942572310288002,0.789893802074321,0.00477436109181602,2.08977465409297e-07
479.6875,0.997633270196699,0.942536008462702,0.789772490077567,0.00475777519060962,2.06895911391727e-07
480,0.997631731783993,0.942499708035515,0.789651196711926,0.00474124690802768,2.04835091031346e-07
480.3125,0.99763019337366,0.942463409006387,0.789529921974537,0.00472477604390588,2.02794797807192e-07
480.625,0.997628654965699,0.942427111375265,0.789408665862538,0.00470836239877524,2.00774827255385e-07
480.9375,0.99762711656011,0.942390815142094,0.789287428373069,0.00469200577385973,1.98774976948646e-07
481.25,0.997625578156894,0.94235452030682,0.78916620950327,0.00467570597107387,1.96795046476001e-07
481.5625,0.99762403975605,0.94231822686939,0.789045009250282,0.0046594627930203,1.94834837422706e-07
481.875,0.997622501357579,0.94228193482975,0.788923827611245,0.00464327604298741,1.92894153350356e-07
482.1875,0.997620962961479,0.942245644187846,0.7888026645833,0.00462714552494699,1.90972799777205e-07
482.5,0.997619424567753,0.942209354943624,0.788681520163589,0.00461107104355177,1.89070584158672e-07
482.8125,0.997617886176398,0.942173067097031,0.788560394349255,0.00459505240413316,1.87187315868051e-07
483.125,0.997616347787415,0.942136780648012,0.788439287137439,0.0045790894126988,1.853228061774e-07
483.4375,0.997614809400805,0.942100495596513,0.788318198525286,0.00456318187593027,1.83476868238635e-07
483.75,0.997613271016567,0.942064211942482,0.788197128509938,0.00454732960118072,1.81649317064802e-07
484.0625,0.997611732634702,0.942027929685864,0.788076077088539,0.00453153239647255,1.79839969511541e-07
484.375,0.997610194255208,0.941991648826605,0.787955044258234,0.00451579007049508,1.78048644258728e-07
484.6875,0.997608655878087,0.941955369364651,0.787834030016167,0.00450010243260224,1.76275161792311e-07
485,0.997607117503339,0.941919091299949,0.787713034359484,0.00448446929281024,1.74519344386315e-07
485.3125,0.997605579130962,0.941882814632445,0.787592057285331,0.0044688904617953,1.72781016085033e-07
485.625,0.997604040760958,0.941846539362085,0.787471098790852,0.00445336575089134,1.71060002685396e-07
485.9375,0.997602502393326,0.941810265488815,0.787350158873196,0.00443789497208768,1.6935613171951e-07
486.25,0.997600964028067,0.941773993012582,0.787229237529508,0.0044224779380268,1.67669232437377e-07
486.5625,0.997599425665179,0.941737721933331,0.787108334756937,0.00440711446200205,1.65999135789782e-07
486.875,0.997597887304664,0.941701452251008,0.78698745055263,0.00439180435795538,1.64345674411352e-07
487.1875,0.997596348946521,0.941665183965561,0.786866584913735,0.0043765474404751,1.62708682603785e-07
487.5,0.997594810590751,0.941628917076935,0.786745737837401,0.00436134352479363,1.61087996319242e-07
487.8125,0.997593272237352,0.941592651585077,0.786624909320778,0.00434619242678527,1.5948345314391e-07
488.125,0.997591733886326,0.941556387489932,0.786504099361015,0.00433109396296396,1.57894892281725e-07
488.4375,0.997590195537672,0.941520124791446,0.786383307955261,0.00431604795048105,1.56322154538261e-07
488.75,0.99758865719139,0.941483863489567,0.786262535100668,0.00430105420712312,1.54765082304769e-07
489.0625,0.997587118847481,0.94144760358424,0.786141780794386,0.00428611255130973,1.53223519542391e-07
489.375,0.997585580505943,0.941411345075411,0.786021045033567,0.00427122280209127,1.51697311766519e-07
489.6875,0.997584042166778,0.941375087963027,0.785900327815363,0.0042563847791467,1.50186306031313e-07
490,0.997582503829985,0.941338832247034,0.785779629136925,0.00424159830278143,1.48690350914376e-07
490.3125,0.997580965495565,0.941302577927378,0.785658948995406,0.00422686319392514,1.47209296501578e-07
490.625,0.997579427163517,0.941266325004005,0.78553828738796,0.00421217927412955,1.45742994372034e-07
490.9375,0.99757788883384,0.941230073476862,0.78541764431174,0.00419754636556632,1.44291297583226e-07
491.25,0.997576350506536,0.941193823345895,0.785297019763899,0.00418296429102488,1.42854060656285e-07
491.5625,0.997574812181604,0.941157574611049,0.785176413741593,0.0041684328739103,1.41431139561406e-07
491.875,0.997573273859045,0.941121327272272,0.785055826241976,0.00415395193824108,1.40022391703415e-07
492.1875,0.997571735538857,0.941085081329509,0.784935257262204,0.00413952130864712,1.38627675907484e-07
492.5,0.997570197221042,0.941048836782707,0.784814706799432,0.00412514081036752,1.37246852404977e-07
492.8125,0.997568658905599,0.941012593631811,0.784694174850816,0.00411081026924851,1.35879782819445e-07
493.125,0.997567120592528,0.940976351876769,0.784573661413513,0.00409652951174132,1.34526330152765e-07
493.4375,0.997565582281829,0.940940111517527,0.78445316648468,0.00408229836490005,1.33186358771401e-07
493.75,0.997564043973503,0.94090387255403,0.784332690061475,0.00406811665637965,1.31859734392819e-07
494.0625,0.997562505667548,0.940867634986225,0.784212232141055,0.00405398421443375,1.30546324072029e-07
494.375,0.997560967363966,0.940831398814058,0.784091792720578,0.00403990086791265,1.2924599618826e-07
494.6875,0.997559429062756,0.940795164037475,0.783971371797204,0.00402586644626119,1.2795862043177e-07
495,0.997557890763918,0.940758930656423,0.783850969368092,0.00401188077951673,1.26684067790792e-07
495.3125,0.997556352467453,0.940722698670848,0.783730585430401,0.00399794369830705,1.25422210538596e-07
495.625,0.997554814173359,0.940686468080695,0.783610219981291,0.00398405503384836,1.24172922220701e-07
495.9375,0.997553275881637,0.940650238885913,0.783489873017923,0.00397021461794317,1.22936077642193e-07
496.25,0.997551737592288,0.940614011086446,0.783369544537459,0.00395642228297833,1.21711552855182e-07
496.5625,0.997550199305311,0.940577784682241,0.783249234537058,0.00394267786192296,1.20499225146382e-07
496.875,0.997548661020706,0.940541559673244,0.783128943013884,0.00392898118832644,1.19298973024814e-07
497.1875,0.997547122738473,0.940505336059402,0.783008669965098,0.00391533209631639,1.18110676209626e-07
497.5,0.997545584458612,0.94046911384066,0.782888415387863,0.00390173042059666,1.16934215618047e-07
497.8125,0.997544046181124,0.940432893016965,0.782768179279342,0.00388817599644534,1.15769473353447e-07
498.125,0.997542507906007,0.940396673588264,0.782647961636699,0.00387466865971275,1.14616332693526e-07
498.4375,0.997540969633263,0.940360455554502,0.782527762457098,0.00386120824681945,1.13474678078613e-07
498.75,0.99753943136289,0.940324238915626,0.782407581737703,0.00384779459475428,1.1234439510009e-07
499.0625,0.99753789309489,0.940288023671581,0.782287419475679,0.00383442754107237,1.11225370488924e-07
499.375,0.997536354829262,0.940251809822316,0.782167275668191,0.00382110692389317,1.10117492104316e-07
499.6875,0.997534816566006,0.940215597367775,0.782047150312406,0.00380783258189851,1.09020648922467e-07
500,0.997533278305122,0.940179386307904,0.781927043405489,0.0037946043543306,1.07934731025442e-07
