xi_t,P_gg_with_CD,P_eg_with_CD,P_ge_with_CD,P_photon_with_CD,concurrence_target,concurrence_without_CD,concurrence_with_CD,bell_fidelity_without_CD,bell_fidelity_with_CD,conditional_bell_fidelity_with_CD,u1,u2,Omega_pi_over_xi,Omega_CD_over_xi
3.74,1.10144093722701e-19,0.999979546366347,2.03494698802541e-05,1.04163671647995e-07,0.00904073464703243,1.41614873638827e-06,0.00902198507195665,0.500000679760478,0.504510940454092,0.50451099300586,0.0040683721582166,0.899990804590793,0,0.00743294981736412
3.75,1.10144093722701e-19,0.999978864478248,2.10269007502663e-05,1.08620901106355e-07,0.00919016141099286,1.47036000737557e-06,0.00917092281850591,0.500000705626071,0.504585407098752,0.50458546190733,0.00413561629738583,0.899990498104197,0,0.00751039869962787
3.76,1.10144093722701e-19,0.999978164149164,2.17226130031221e-05,1.13237731967944e-07,0.00934113995068307,1.52627949263405e-06,0.00932140304275807,0.500000732299776,0.504660644902463,0.504660702049147,0.00420355882774434,0.899990183331564,0,0.0075881544395557
3.77,1.10144093722701e-19,0.999977444997819,2.24369833692098e-05,1.18018711008201e-07,0.00949367637845119,1.58394887999222e-06,0.00947343175475518,0.500000759801045,0.504736656867972,0.504736716436399,0.0042722025033021,0.899989860101641,0,0.00766621558013582
3.78,1.10144093722701e-19,0.999976706637564,2.31703938568485e-05,1.22968478054325e-07,0.00964777677720609,1.64341054546139e-06,0.00962701493516377,0.500000788149646,0.504813445983292,0.504813508059492,0.00434155006492829,0.899989528240765,0,0.00774458066612364
3.79,1.10144093722701e-19,0.999975948676344,2.39232317879123e-05,1.28091766976413e-07,0.00980344720044495,1.70470755749627e-06,0.00978215853531759,0.500000817365659,0.504891015221725,0.504891079894166,0.00441160424036633,0.899989187572843,0,0.00782324824404165
3.8,1.10144093722701e-19,0.999975170716659,2.46958898333155e-05,1.33393406671414e-07,0.00996069367228086,1.76788368115539e-06,0.00993886847726028,0.50000084746948,0.504969367541876,0.50496943490152,0.00448236774424895,0.899988837919341,0,0.00790221686217954
3.81,1.10144093722701e-19,0.999974372355529,2.54887660483558e-05,1.38878322039588e-07,0.0101195221874702,1.83298338215978e-06,0.0100971506537877,0.50000087848182,0.505048505887682,0.505048576028032,0.00455384327811314,0.89998847909926,0,0.00798148507059412
3.82,1.10144093722701e-19,0.999973553184456,2.63022639079139e-05,1.4455153495321e-07,0.0102799387114399,1.90005183084788e-06,0.0102570109284902,0.500000910423712,0.505128433188427,0.505128506205579,0.00462603353041517,0.899988110929125,0,0.00806105142110935
3.83,1.10144093722701e-19,0.999972712789393,2.71367923415082e-05,1.50418165217206e-07,0.0104419491803144,1.96913490602488e-06,0.0104184551357944,0.500000943316506,0.505209152358764,0.50520922835146,0.00469894117654559,0.89998773322297,0,0.00814091446731633
3.84,1.10144093722701e-19,0.9999718507507,2.79927657682003e-05,1.56483431521466e-07,0.0106055595009431,2.0402791987048e-06,0.0105814890810052,0.500000977181875,0.505290666298737,0.505290745368417,0.00477256887884417,0.899987345792315,0,0.00822107276457333
3.85,1.10144093722701e-19,0.999970966643116,2.88706041313505e-05,1.62752652384539e-07,0.0107707755509267,2.11353201574351e-06,0.010746118540347,0.500001012041814,0.505372977893797,0.505373060144654,0.00484691928661484,0.899986948446159,0,0.00830152487000575
3.86,1.10144093722701e-19,0.999970060035719,2.97707329332207e-05,1.69231247088451e-07,0.0109376031786442,2.18894138336081e-06,0.0109123492610052,0.500001047918642,0.505456090014829,0.505456175553858,0.00492199503614066,0.899986540990955,0,0.00838226934250612
3.87,1.10144093722701e-19,0.999969130491893,3.06935832694219e-05,1.75924736604376e-07,0.0111060482032792,2.26655605055013e-06,0.0110801869611671,0.500001084835002,0.505540005518165,0.505540094455224,0.00499779875069869,0.899986123230602,0,0.00846330474273413
3.88,1.10144093722701e-19,0.999968177569292,3.16395918632058e-05,1.82838744508904e-07,0.0112761164148467,2.34642549237399e-06,0.0112496373300629,0.500001122813865,0.505624727245609,0.505624819693467,0.00507433304057495,0.899985694966422,0,0.00854462963311663
3.89,1.10144093722701e-19,0.999967200819802,3.26092010995958e-05,1.89978997890652e-07,0.0114478135742193,2.42859991314362e-06,0.0114207060280059,0.500001161878528,0.505710258024454,0.505710354098851,0.00515160050307924,0.899985255997151,0,0.00862624257784759
3.9,1.10144093722701e-19,0.999966199789512,3.36028590593574e-05,1.97351328246966e-07,0.0116211454131531,2.51313024948117e-06,0.0115933986864333,0.500001202052618,0.505796600667502,0.505796700487204,0.00522960372256007,0.899984806118917,0,0.00870814214288815
3.91,1.10144093722701e-19,0.999965174018674,3.4621019552805e-05,2.04961672370472e-07,0.0117961176343137,2.60006817326288e-06,0.0117677209079455,0.500001243360091,0.505883757973086,0.505883861659939,0.00530834527041945,0.899984345125231,0,0.00879032689596658
3.92,1.10144093722701e-19,0.999964123041672,3.56641421534422e-05,2.12816073225249e-07,0.0119727359113027,2.6894660944417e-06,0.0119436782663467,0.500001285825231,0.505971732725086,0.505971840404078,0.00538782770512781,0.899983872806963,0,0.0088727954065783
3.93,1.10144093722701e-19,0.999963046386987,3.67326922314357e-05,2.20920680812386e-07,0.0121510058886823,2.78137716374789e-06,0.0121212763066836,0.500001329472655,0.506060527692951,0.506060639492263,0.00546805357223872,0.899983388952336,0,0.00895554624598587
3.94,1.10144093722701e-19,0.999961943577159,3.78271409869176e-05,2.29281753024694e-07,0.0123309331820019,2.87585527526598e-06,0.0123005205452851,0.500001374327313,0.506150145631716,0.506150261682786,0.00554902540440378,0.899982893346902,0,0.00903857798721902
3.95,1.10144093722701e-19,0.99996081412876,3.89479654831172e-05,2.37905656490375e-07,0.012512523377823,2.97295506888684e-06,0.0124814164698013,0.500001420414485,0.506240589282022,0.506240709719601,0.00563074572138737,0.899982385773533,0,0.00912188920507458
3.96,1.10144093722701e-19,0.999959657552353,4.0095648679317e-05,2.46798867405421e-07,0.0126957820337444,3.0727319326333e-06,0.0126639695392415,0.500001467759787,0.506331861370137,0.506331986332348,0.00571321703008139,0.899981866012403,0,0.00920547847611657
3.97,1.10144093722701e-19,0.999958473352463,4.12706794636345e-05,2.55967972354547e-07,0.0128807146784276,3.17524200485804e-06,0.0128481851840133,0.500001516389167,0.50642396460797,0.50642409423637,0.00579644182452008,0.899981333840972,0,0.00928934437867614
3.98,1.10144093722701e-19,0.999957261027545,4.24735526856243e-05,2.65419669120462e-07,0.0130673268116215,3.28054217631238e-06,0.0130340688059602,0.500001566328908,0.506516901693095,0.50651703613273,0.00588042258589471,0.899980789033972,0,0.00937348549285158
3.99,1.10144093722701e-19,0.999956020069943,4.37047691887e-05,2.7516076748129e-07,0.0132556239041874,3.38869009208466e-06,0.0132216257783993,0.500001617605627,0.506610675308766,0.506610814708237,0.00596516178256829,0.899980231363394,0,0.00945790040050834
4,1.10144093722701e-19,0.999954749965867,4.49648358423746e-05,2.85198189995959e-07,0.0134456113981234,3.499744153407e-06,0.0134108614461589,0.50000167024628,0.506705288123934,0.506705432635457,0.00605066187009031,0.899979660598468,0,0.009542587685279
4.01,1.10144093722701e-19,0.999953450195352,4.6254265574316e-05,2.95538972777382e-07,0.0136372947065892,3.61376351932923e-06,0.0136017811256158,0.500001724278153,0.506800742793271,0.506800892572738,0.00613692529121139,0.899979076505654,0,0.00962754593256329
4.02,1.10144093722701e-19,0.999952120232231,4.75735774022165e-05,3.0619026625327e-07,0.0138306792139302,3.73080810825868e-06,0.0137943901047315,0.500001779728872,0.506897041957182,0.506897197164221,0.00622395447589796,0.899978478848623,0,0.00971277372952809
4.03,1.10144093722701e-19,0.999950759544098,4.89232964654737e-05,3.17159335914412e-07,0.0140257702757018,3.85093859936487e-06,0.0139886936430893,0.500001836626398,0.506994188241826,0.506994349039868,0.00631175184134692,0.899977867388245,0,0.00979826966510743
4.04,1.10144093722701e-19,0.999949367592279,5.03039540566814e-05,3.28453563050276e-07,0.0142225732186933,3.97421643384786e-06,0.0141846969719299,0.500001894999028,0.507092184259133,0.507092350815474,0.00640031979200023,0.899977241882571,0,0.00988403233000249
4.05,1.10144093722701e-19,0.999947943831801,5.17160876529279e-05,3.40080445471786e-07,0.014421093340952,4.10070381606929e-06,0.0143824052941878,0.500001954875395,0.507191032606821,0.507191205092683,0.00648966071955956,0.899976602086824,0,0.00997006031668157
4.06,1.10144093722701e-19,0.999946487711354,5.31602409469014e-05,3.52047598221145e-07,0.0146213359118064,4.23046371454504e-06,0.0145818237845262,0.500002016284467,0.507290735868414,0.507290914459013,0.00657977700300089,0.899975947753378,0,0.0100563522193801
4.07,1.10144093722701e-19,0.999944998673267,5.46369638777971e-05,3.64362754268567e-07,0.0148233061718904,4.36355986279851e-06,0.0147829575893723,0.500002079255552,0.507391296613259,0.507391481487867,0.00667067100858901,0.89997527863175,0,0.0101429066341008
4.08,1.10144093722701e-19,0.999943476153472,5.61468126620286e-05,3.77033765195823e-07,0.0150270093331663,4.50005676007369e-06,0.0149858118269524,0.500002143818291,0.507492717396543,0.507492908738557,0.00676234508989221,0.89997459446858,0,0.0102297221586133
4.09,1.10144093722701e-19,0.999941919581474,5.7690349823738e-05,3.90068601866459e-07,0.0152324505789477,4.640019671907e-06,0.0151903915873259,0.50000221000266,0.507595000759312,0.507595198756312,0.00685480158779668,0.899973895007623,0,0.0103167973924546
4.1,1.10144093722701e-19,0.999940328380319,5.92681442251046e-05,4.03475355082614e-07,0.0154396350639233,4.78351463055711e-06,0.0153967019324196,0.500002277838974,0.507698149228482,0.507698354072307,0.00694804283052114,0.899973179989729,0,0.0104041309369286
4.11,1.10144093722701e-19,0.999938701966566,6.08807710964497e-05,4.1726223622833e-07,0.0156485679141792,4.93060843529191e-06,0.0156047478960613,0.500002347357879,0.507802165316862,0.507802377203669,0.00704207113363126,0.899972449152833,0,0.0104917213951066
4.12,1.10144093722701e-19,0.999937039750255,6.25288120661365e-05,4.31437577899274e-07,0.0158592542272219,5.08136865253196e-06,0.0158145344840134,0.500002418590359,0.507907051523167,0.507907270653501,0.00713688880005422,0.89997170223194,0,0.010579567371827
4.13,1.10144093722701e-19,0.999935341134874,6.42128551902617e-05,4.46009834518798e-07,0.0160716990720004,5.23586361584945e-06,0.0160260666740056,0.50000249156773,0.508012810332035,0.508013036910897,0.00723249812009307,0.899970938959111,0,0.0106676674736952
4.14,1.10144093722701e-19,0.999933605517334,6.59334949821385e-05,4.60987582940275e-07,0.0162859074889293,5.39416242582239e-06,0.0162393494157677,0.500002566321642,0.508119444214042,0.508119678450956,0.00732890137144132,0.899970159063448,0,0.0107560203090838
4.15,1.10144093722701e-19,0.999931832287934,6.7691332441568e-05,4.76379523035632e-07,0.0165018844899103,5.55633494974295e-06,0.0164543876310617,0.500002642884079,0.508226955625719,0.5082271977348,0.00742610081919719,0.899969362271085,0,0.0108446244881326
4.16,1.10144093722701e-19,0.999930020830337,6.94869750838986e-05,4.92194478270074e-07,0.0167196350583548,5.72245182117974e-06,0.0166711862137137,0.500002721287356,0.508335347009567,0.508335597209593,0.0075240987158782,0.899968548305169,0,0.0109334786227486
4.17,1.10144093722701e-19,0.999928170521534,7.13210369688693e-05,5.08441396262904e-07,0.0169391641492053,5.8925844393932e-06,0.0168897500296458,0.50000280156412,0.508444620794074,0.50844487930855,0.0076228973014354,0.899967716885851,0,0.0110225813266057
4.18,1.10144093722701e-19,0.99992628073182,7.31941387292376e-05,5.2512934933446e-07,0.0171604766889573,6.06680496860384e-06,0.0171100839169065,0.500002883747347,0.508554779393728,0.50855504645096,0.00772249880326785,0.89996686773027,0,0.0111119312151453
4.19,1.10144093722701e-19,0.999924350824764,7.51069075991886e-05,5.42267535039111e-07,0.0173835775756811,6.24518633711272e-06,0.0173321926857019,0.500002967870346,0.508665825209033,0.508666101042197,0.0078229054362369,0.899966000552541,0,0.0112015269055756
4.2,1.10144093722701e-19,0.999922380157179,7.70599774425243e-05,5.59865276684317e-07,0.0176084716790426,6.42780223627379e-06,0.0175560811184259,0.50000305396675,0.508777760626524,0.508778045473737,0.00792411940268058,0.899965115063741,0,0.0112913670168722
4.21,1.10144093722701e-19,0.999920368079094,7.905398878063e-05,5.77932023835744e-07,0.0178351638403247,6.61472711931773e-06,0.0177817539696902,0.500003142070522,0.508890588018783,0.508890882123172,0.00802614289242781,0.899964210971898,0,0.0113814501697777
4.22,1.10144093722701e-19,0.999918313933726,8.10895888202189e-05,5.96477352808441e-07,0.0180636588724485,6.80603620002718e-06,0.0180092159663537,0.500003232215951,0.50900430974445,0.509004613354226,0.00812897808281282,0.899963287981976,0,0.011471774986802
4.23,1.10144093722701e-19,0.999916217057451,8.31674314808494e-05,6.15510967144089e-07,0.0182939615599939,7.00180545126263e-06,0.0182384718075518,0.500003324437651,0.509118928148242,0.50911924151677,0.0082326271386893,0.899962345795865,0,0.0115623400922219
4.24,1.10144093722701e-19,0.999914076779779,8.5288177422217e-05,6.35042698074354e-07,0.0185260766592202,7.20211160333928e-06,0.0184695261647251,0.50000341877056,0.509234445560963,0.509234768946836,0.00833709221244473,0.899961384112364,0,0.0116531441120816
4.25,1.10144093722701e-19,0.999911892423323,8.74524940712161e-05,6.55082504970365e-07,0.0187600088980867,7.40703214225433e-06,0.0187023836816475,0.500003515249937,0.509350864299521,0.509351197966631,0.0084423754440146,0.899960402627172,0,0.0117441856741922
4.26,1.10144093722701e-19,0.999909663303774,8.96610556487713e-05,6.75640475778368e-07,0.0189957629762731,7.61664530776467e-06,0.0189370489744547,0.500003613911361,0.509468186666939,0.509468530884551,0.00854847896089656,0.899959401032877,0,0.0118354634081323
4.27,1.10144093722701e-19,0.999907388729875,9.19145431964376e-05,6.96726827441598e-07,0.0192333435651993,7.83103009131503e-06,0.019173526631671,0.500003714790734,0.509586414952371,0.509586769995196,0.00865540487816468,0.899958379018938,0,0.0119269759452472
4.28,1.10144093722701e-19,0.99990506800339,9.42136446027651e-05,7.18351906308443e-07,0.0194727553080453,8.05026623381631e-06,0.019411821214237,0.500003817924272,0.509705551431115,0.509705917579384,0.00876315529848359,0.899957336271678,0,0.0120187219186496
4.29,1.10144093722701e-19,0.999902700419081,9.65590546294294e-05,7.40526188526944e-07,0.0197140028197714,8.27443422327436e-06,0.0196519372555359,0.500003923348508,0.509825598364623,0.509825975904161,0.00887173231212262,0.89995627247427,0,0.0121106999632195
4.3,1.10144093722701e-19,0.999900285264682,9.89514749371233e-05,7.63260280425734e-07,0.0199570906871373,8.50361529226902e-06,0.0198938792614201,0.500004031100289,0.509946558000519,0.509946947222821,0.00898113799696994,0.899955187306723,0,0.0122029087156037
4.31,1.10144093722701e-19,0.999897821820869,0.000101391614111211,7.8656491888149e-07,0.0202020234687218,8.73789141528383e-06,0.0201376517102369,0.500004141216776,0.510068432572609,0.510068833774911,0.00909137441854666,0.899954080445876,0,0.0122953468142163
4.32,1.10144093722701e-19,0.99989530936124,0.000103880187687141,8.10450971672984e-07,0.0204488056949416,8.97734530588621e-06,0.0203832590528539,0.500004253735437,0.510191224300891,0.510191637786251,0.00920244363002093,0.899952951565378,0,0.0123880128992387
4.33,1.10144093722701e-19,0.999892747152286,0.000106417918175615,8.34929437821863e-07,0.0206974418680708,9.22206041375871e-06,0.020630705712684,0.500004368694052,0.510314935391573,0.510315361468942,0.00931434767222199,0.899951800335685,0,0.0124809056126192
4.34,1.10144093722701e-19,0.999890134453364,0.000109005535087517,8.60011447920237e-07,0.0209479364622594,9.47212092158118e-06,0.0208799960857102,0.500004486130704,0.510439568037081,0.510440007021382,0.00942708857365424,0.899950626424041,0,0.0125740235980733
4.35,1.10144093722701e-19,0.999887470516676,0.000111643774958593,8.85708264445223e-07,0.021200293923552,9.72761174176453e-06,0.0211311345405097,0.500004606083783,0.510565124416072,0.510565576628274,0.00954066835051123,0.899949429494472,0,0.0126673655010837
4.36,1.10144093722701e-19,0.999884754587243,0.000114333381373884,9.12031282060559e-07,0.0214545186699062,9.98861851303614e-06,0.0213841254182775,0.500004728591979,0.510691606693447,0.510692072460644,0.0096550890066897,0.89994820920777,0,0.0127609299689004
4.37,1.10144093722701e-19,0.999881985902879,0.000117075104991912,9.3899202790544e-07,0.0217106150912113,1.02552275968775e-05,0.0216389730328499,0.500004853694283,0.510819017020361,0.510819496675847,0.00977035253380354,0.899946965221488,0,0.0128547156505402
